Date,Price,Qty,TotalAmount,StoreName,GroupStore,Type,Latitude,Longitude,Product Name,Age,Gender,Marital Status,Income,Day,Month,Year
2022-07-01,15000,4,60000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,45,1,Married,"3,38",1,7,2022
2022-07-01,10000,5,50000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,68,0,Married,"8,3",1,7,2022
2022-07-01,7500,5,37500,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers,55,1,Married,"5,12",1,7,2022
2022-07-01,3200,7,22400,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy ,52,0,Married,"13,14",1,7,2022
2022-07-01,10000,5,50000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,44,1,Married,"9,57",1,7,2022
2022-07-01,16000,1,16000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,54,0,Married,"10,4",1,7,2022
2022-07-01,9400,2,18800,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy,40,1,Married,"9,51",1,7,2022
2022-07-01,9400,5,47000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,38,1,Married,"9,85",1,7,2022
2022-07-01,15000,1,15000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,36,1,Single,"5,43",1,7,2022
2022-07-01,15000,1,15000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,54,0,Married,"14,66",1,7,2022
2022-07-01,10000,7,70000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,29,1,Married,"4,64",1,7,2022
2022-07-01,18000,4,72000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cashew,43,1,Married,"5,69",1,7,2022
2022-07-02,12000,1,12000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Potato Chip,40,0,Married,"7,17",2,7,2022
2022-07-02,10000,1,10000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,35,0,Married,"3,14",2,7,2022
2022-07-02,16000,3,48000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,51,0,Married,"15,43",2,7,2022
2022-07-02,9400,5,47000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,29,0,Married,"3,52",2,7,2022
2022-07-02,15000,3,45000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,56,0,Married,"13,25",2,7,2022
2022-07-02,7500,2,15000,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,35,0,Married,"3,03",2,7,2022
2022-07-02,7500,6,45000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,23,0,Married,"4,17",2,7,2022
2022-07-02,4200,4,16800,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,55,1,Married,"12,75",2,7,2022
2022-07-02,12000,5,60000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Potato Chip,57,1,Married,"8,96",2,7,2022
2022-07-02,10000,3,30000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,40,0,Married,"5,77",2,7,2022
2022-07-02,4200,3,12600,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,37,0,Single,"3,25",2,7,2022
2022-07-02,7500,1,7500,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,61,1,Married,"3,96",2,7,2022
2022-07-02,4200,4,16800,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,60,0,Married,"10,72",2,7,2022
2022-07-02,8800,9,79200,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,37,0,Married,"3,73",2,7,2022
2022-07-03,10000,4,40000,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,45,1,Married,"17,34",3,7,2022
2022-07-03,10000,1,10000,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,44,0,Married,"19,49",3,7,2022
2022-07-03,3200,6,19200,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,23,1,Single,"1,58",3,7,2022
2022-07-03,18000,3,54000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cashew,45,0,Married,"16,35",3,7,2022
2022-07-03,15000,5,75000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,49,1,Married,"8,81",3,7,2022
2022-07-03,4200,2,8400,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,23,1,Single,"2,79",3,7,2022
2022-07-03,16000,1,16000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,54,0,Married,"35,78",3,7,2022
2022-07-03,9400,2,18800,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,25,0,Single,"6,87",3,7,2022
2022-07-03,9400,6,56400,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,37,1,Married,"4,54",3,7,2022
2022-07-03,10000,5,50000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,22,0,Single,0,3,7,2022
2022-07-03,7500,4,30000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,26,0,Single,"1,81",3,7,2022
2022-07-03,9400,5,47000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,61,1,Married,"3,96",3,7,2022
2022-07-03,7500,1,7500,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,20,1,Single,"3,7",3,7,2022
2022-07-03,10000,2,20000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt,31,0,Married,"4,57",3,7,2022
2022-07-03,8800,4,35200,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar,43,1,Married,"5,69",3,7,2022
2022-07-03,4200,5,21000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,23,0,Single,"2,03",3,7,2022
2022-07-04,3200,7,22400,Buana Indah,Buana,General Trade,"3,316694","114,590111",Ginger Candy ,39,1,Single,"6,96",4,7,2022
2022-07-04,10000,7,70000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,66,1,Married,"6,19",4,7,2022
2022-07-04,7500,6,45000,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,59,1,Married,"4,42",4,7,2022
2022-07-04,9400,6,56400,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,59,1,Married,"4,44",4,7,2022
2022-07-04,15000,5,75000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,31,1,Married,"4,44",4,7,2022
2022-07-04,4200,5,21000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,35,1,Married,"8,14",4,7,2022
2022-07-04,10000,1,10000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,35,1,Married,"9,56",4,7,2022
2022-07-04,4200,3,12600,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,54,0,Married,"9,57",4,7,2022
2022-07-05,16000,3,48000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,29,0,Married,"2,26",5,7,2022
2022-07-05,18000,1,18000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cashew,52,0,Married,"11,8",5,7,2022
2022-07-05,15000,3,45000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,72,1,Married,"4,72",5,7,2022
2022-07-05,4200,5,21000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,27,1,Married,"4,43",5,7,2022
2022-07-05,10000,7,70000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,58,1,Married,"3,57",5,7,2022
2022-07-05,15000,3,45000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,47,0,Married,"28,23",5,7,2022
2022-07-05,12000,1,12000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,34,1,Married,4,5,7,2022
2022-07-05,4200,2,8400,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,41,1,Married,"6,55",5,7,2022
2022-07-05,8800,10,88000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,35,0,Married,"6,05",5,7,2022
2022-07-05,16000,2,32000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat,36,1,Married,"8,31",5,7,2022
2022-07-05,15000,2,30000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,32,0,Married,"9,68",5,7,2022
2022-07-05,4200,2,8400,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,45,0,Married,"10,69",5,7,2022
2022-07-05,3200,3,9600,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,48,1,Married,"13,55",5,7,2022
2022-07-05,7500,3,22500,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,36,0,Single,"3,7",5,7,2022
2022-07-06,7500,6,45000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,42,0,Single,"9,68",6,7,2022
2022-07-06,16000,2,32000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,43,0,Married,"17,42",6,7,2022
2022-07-06,12000,2,24000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,53,0,Married,"15,31",6,7,2022
2022-07-06,9400,4,37600,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,21,1,Single,"3,88",6,7,2022
2022-07-06,16000,3,48000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat,62,1,Single,"5,35",6,7,2022
2022-07-06,8800,10,88000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,31,1,Married,"8,96",6,7,2022
2022-07-06,4200,3,12600,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,65,1,Married,"9,94",6,7,2022
2022-07-06,4200,3,12600,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,60,1,Married,"6,23",6,7,2022
2022-07-06,10000,3,30000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,45,0,Married,"16,35",6,7,2022
2022-07-06,7500,5,37500,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers,32,0,Married,"10,17",6,7,2022
2022-07-06,10000,2,20000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,35,1,Married,"8,14",6,7,2022
2022-07-06,4200,3,12600,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,31,1,Married,"4,87",6,7,2022
2022-07-06,4200,2,8400,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,49,1,Married,"5,6",6,7,2022
2022-07-07,12000,4,48000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,59,1,Single,"5,15",7,7,2022
2022-07-07,15000,4,60000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,47,1,Married,"20,81",7,7,2022
2022-07-07,18000,3,54000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,30,0,Married,"4,52",7,7,2022
2022-07-07,4200,5,21000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea,19,1,Single,0,7,7,2022
2022-07-07,16000,2,32000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat,52,0,Married,"17,42",7,7,2022
2022-07-07,4200,4,16800,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,29,1,Married,"4,08",7,7,2022
2022-07-07,9400,4,37600,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,32,1,Married,"9,17",7,7,2022
2022-07-07,15000,3,45000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,54,0,Married,"18,12",7,7,2022
2022-07-07,10000,6,60000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,26,0,Married,"4,67",7,7,2022
2022-07-07,16000,1,16000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat,40,1,Single,"21,81",7,7,2022
2022-07-07,16000,3,48000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat,31,1,Married,"6,01",7,7,2022
2022-07-07,4200,3,12600,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,32,0,Married,"7,36",7,7,2022
2022-07-07,8800,3,26400,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,45,1,Married,"3,38",7,7,2022
2022-07-07,10000,1,10000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,51,1,Married,"20,22",7,7,2022
2022-07-07,7500,3,22500,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,26,0,Single,"4,47",7,7,2022
2022-07-07,3200,3,9600,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy ,26,0,Married,"4,98",7,7,2022
2022-07-07,9400,3,28200,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,19,0,Married,"2,41",7,7,2022
2022-07-07,9400,6,56400,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,35,0,Married,"3,14",7,7,2022
2022-07-07,9400,6,56400,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,47,1,Married,"20,81",7,7,2022
2022-07-08,12000,3,36000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,32,1,Married,"9,17",8,7,2022
2022-07-08,9400,4,37600,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,52,0,Married,"13,14",8,7,2022
2022-07-08,12000,5,60000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,33,0,Married,"3,33",8,7,2022
2022-07-08,3200,3,9600,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,29,1,Married,"4,18",8,7,2022
2022-07-08,15000,1,15000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,42,0,Single,"9,68",8,7,2022
2022-07-08,18000,2,36000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew,33,1,Married,"8,11",8,7,2022
2022-07-08,9400,4,37600,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Coffee Candy,43,1,Married,"5,69",8,7,2022
2022-07-08,7500,1,7500,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,51,0,Married,"12,57",8,7,2022
2022-07-08,4200,5,21000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,28,0,Married,"3,39",8,7,2022
2022-07-08,3200,6,19200,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Ginger Candy ,29,0,Married,"3,52",8,7,2022
2022-07-08,3200,6,19200,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,44,1,Married,"16,12",8,7,2022
2022-07-08,10000,3,30000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,25,0,Single,"7,47",8,7,2022
2022-07-08,7500,3,22500,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,24,1,Single,"5,78",8,7,2022
2022-07-09,7500,4,30000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,59,1,Married,"10,68",9,7,2022
2022-07-09,10000,6,60000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,45,1,Married,"17,34",9,7,2022
2022-07-09,4200,3,12600,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,55,0,Married,"13,67",9,7,2022
2022-07-09,16000,3,48000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat,62,0,Married,"7,32",9,7,2022
2022-07-09,18000,1,18000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew,51,1,Married,"16,59",9,7,2022
2022-07-09,4200,2,8400,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea,36,0,Married,"7,55",9,7,2022
2022-07-09,18000,3,54000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cashew,40,0,Married,"10,05",9,7,2022
2022-07-09,15000,5,75000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,21,1,Single,"0,74",9,7,2022
2022-07-09,4200,4,16800,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,54,1,Married,"18,32",9,7,2022
2022-07-09,16000,3,48000,Buana,Buana,General Trade,"-1,26916","116,825264",Oat,53,1,Married,"16,94",9,7,2022
2022-07-09,10000,6,60000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt,0,1,Single,"6,77",9,7,2022
2022-07-09,16000,1,16000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,49,1,Single,"5,18",9,7,2022
2022-07-09,7500,2,15000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,54,0,Married,"16,88",9,7,2022
2022-07-09,18000,1,18000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew,33,1,Married,"9,28",9,7,2022
2022-07-10,12000,1,12000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip,29,0,Married,"2,26",10,7,2022
2022-07-10,4200,3,12600,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,35,0,Married,"6,05",10,7,2022
2022-07-10,7500,2,15000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,39,0,Single,"9,73",10,7,2022
2022-07-10,15000,1,15000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,29,1,Married,"4,18",10,7,2022
2022-07-10,4200,5,21000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,62,0,Married,"5,35",10,7,2022
2022-07-10,8800,10,88000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar,51,0,Married,"17,11",10,7,2022
2022-07-10,7500,4,30000,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers,58,0,Married,"10,55",10,7,2022
2022-07-10,3200,7,22400,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,39,0,Married,"8,82",10,7,2022
2022-07-10,7500,1,7500,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers,23,1,Single,"7,5",10,7,2022
2022-07-11,15000,3,45000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,40,1,Married,"9,51",11,7,2022
2022-07-11,10000,6,60000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt,25,1,Single,"2,87",11,7,2022
2022-07-11,7500,1,7500,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers,55,0,Married,"13,67",11,7,2022
2022-07-11,12000,2,24000,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,55,1,Married,"5,12",11,7,2022
2022-07-11,4200,3,12600,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,52,0,Married,"17,42",11,7,2022
2022-07-11,7500,4,30000,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers,43,0,Married,"18,91",11,7,2022
2022-07-11,16000,2,32000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,53,1,Married,"16,94",11,7,2022
2022-07-11,4200,4,16800,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,27,1,Married,"3,43",11,7,2022
2022-07-11,18000,4,72000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cashew,40,0,Married,"9,73",11,7,2022
2022-07-12,15000,5,75000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,19,1,Single,0,12,7,2022
2022-07-12,18000,2,36000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew,49,0,Married,"16,52",12,7,2022
2022-07-12,7500,3,22500,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers,26,0,Single,"2,93",12,7,2022
2022-07-12,18000,4,72000,Buana,Buana,General Trade,"-1,26916","116,825264",Cashew,21,1,Single,0,12,7,2022
2022-07-12,15000,4,60000,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,31,1,Single,"4,01",12,7,2022
2022-07-12,4200,5,21000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,47,1,Married,"20,81",12,7,2022
2022-07-12,12000,3,36000,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,27,0,Married,"4,88",12,7,2022
2022-07-12,15000,5,75000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick,45,0,Married,"16,35",12,7,2022
2022-07-12,8800,6,52800,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,23,0,Married,"2,33",12,7,2022
2022-07-12,4200,5,21000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,33,0,Single,"6,65",12,7,2022
2022-07-12,15000,4,60000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,32,0,Married,"9,68",12,7,2022
2022-07-12,10000,5,50000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,40,0,Married,"10,65",12,7,2022
2022-07-12,16000,2,32000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat,55,0,Married,"11,38",12,7,2022
2022-07-12,15000,3,45000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,60,0,Married,"9,7",12,7,2022
2022-07-13,16000,2,32000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Oat,45,0,Married,"19,68",13,7,2022
2022-07-13,12000,3,36000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Potato Chip,48,1,Married,"7,92",13,7,2022
2022-07-13,3200,3,9600,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,30,0,Married,"4,06",13,7,2022
2022-07-13,7500,6,45000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,56,0,Married,"14,32",13,7,2022
2022-07-13,9400,6,56400,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy,54,0,Married,"16,88",13,7,2022
2022-07-13,10000,7,70000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,38,1,Married,"9,85",13,7,2022
2022-07-13,8800,10,88000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,44,0,Married,"13,45",13,7,2022
2022-07-13,12000,3,36000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,45,0,Married,"4,08",13,7,2022
2022-07-13,9400,5,47000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Coffee Candy,41,0,Married,"17,69",13,7,2022
2022-07-13,12000,4,48000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Potato Chip,46,0,Married,"12,42",13,7,2022
2022-07-13,3200,3,9600,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,20,1,Single,"3,28",13,7,2022
2022-07-13,3200,4,12800,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,26,1,Single,"5,54",13,7,2022
2022-07-14,4200,4,16800,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,29,0,Married,"3,54",14,7,2022
2022-07-14,15000,2,30000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,23,0,Married,"4,17",14,7,2022
2022-07-14,18000,3,54000,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cashew,40,1,Single,"21,81",14,7,2022
2022-07-14,18000,1,18000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,34,1,Married,"8,85",14,7,2022
2022-07-14,9400,4,37600,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Coffee Candy,19,1,Single,0,14,7,2022
2022-07-14,12000,3,36000,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,40,0,Married,"5,77",14,7,2022
2022-07-14,4200,4,16800,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,37,0,Married,"5,35",14,7,2022
2022-07-14,15000,1,15000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,56,1,Married,"6,98",14,7,2022
2022-07-14,4200,4,16800,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,31,0,Married,"8,36",14,7,2022
2022-07-14,16000,1,16000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,22,0,Single,0,14,7,2022
2022-07-14,7500,2,15000,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,44,0,Married,"3,87",14,7,2022
2022-07-15,10000,1,10000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Yoghurt,35,1,Married,"10,04",15,7,2022
2022-07-15,12000,1,12000,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,21,1,Single,"3,88",15,7,2022
2022-07-15,8800,3,26400,Buana,Buana,General Trade,"-1,26916","116,825264",Choco Bar,53,0,Married,"17,2",15,7,2022
2022-07-15,8800,5,44000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,40,0,Married,"7,17",15,7,2022
2022-07-15,9400,4,37600,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,25,0,Single,"7,12",15,7,2022
2022-07-15,10000,7,70000,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt,36,1,Married,"10,59",15,7,2022
2022-07-15,15000,1,15000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,29,0,Married,"2,37",15,7,2022
2022-07-15,4200,5,21000,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,26,1,Single,"0,14",15,7,2022
2022-07-15,12000,1,12000,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,34,1,Married,"8,44",15,7,2022
2022-07-15,8800,9,79200,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Choco Bar,37,0,Married,"5,35",15,7,2022
2022-07-15,15000,2,30000,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,40,0,Married,"9,73",15,7,2022
2022-07-15,4200,2,8400,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,61,1,Married,"10,86",15,7,2022
2022-07-15,15000,3,45000,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,26,1,Single,"1,28",15,7,2022
2022-07-16,4200,2,8400,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,19,1,Single,0,16,7,2022
2022-07-16,8800,2,17600,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,18,0,Single,0,16,7,2022
2022-07-16,16000,3,48000,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,60,1,Married,"9,54",16,7,2022
2022-07-16,4200,2,8400,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,33,0,Married,"9,92",16,7,2022
2022-07-16,4200,5,21000,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,45,1,Married,"3,38",16,7,2022
2022-07-16,4200,3,12600,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,54,0,Married,"15,55",16,7,2022
